wavelength,n,k
1.29512,3.50769477,2.64418E-08
1.29811,3.507257949,2.53343E-08
1.3011,3.506822938,2.42768E-08
1.3041,3.506390375,2.32667E-08
1.3071,3.505960112,2.23019E-08
1.31012,3.505532027,2.13801E-08
1.31314,3.505105966,2.04994E-08
1.31616,3.504682586,1.96578E-08
1.3192,3.504261467,1.88534E-08
1.32224,3.503841993,1.80845E-08
1.32529,3.503424775,1.73495E-08
1.32834,3.503010185,1.66466E-08
1.3314,3.502597173,1.59745E-08
1.33447,3.502186648,1.53317E-08
1.33755,3.501778191,1.47169E-08
1.34063,3.501371556,1.41286E-08
1.34372,3.500967444,1.35658E-08
1.34682,3.500565245,1.30272E-08
1.34993,3.500165149,1.25118E-08
1.35304,3.499766956,1.20184E-08
1.35616,3.499371025,1.15461E-08
1.35928,3.498976697,1.10938E-08
1.36242,3.498584727,1.06607E-08
1.36556,3.498194724,1.0246E-08
1.36871,3.497806922,9.84871E-09
1.37186,3.497421018,9.46813E-09
1.37502,3.497036861,9.10349E-09
1.37819,3.496654442,8.75409E-09
1.38137,3.496274552,8.41923E-09
1.38455,3.495896464,8.09827E-09
1.38775,3.49552023,7.79059E-09
1.39094,3.495145854,7.4956E-09
1.39415,3.49477315,7.21275E-09
1.39737,3.494402657,6.94149E-09
1.40059,3.494034081,6.68132E-09
1.40382,3.493667389,6.43175E-09
1.40705,3.493302404,6.19232E-09
1.41029,3.492939494,5.96258E-09
1.41355,3.492578369,5.74212E-09
1.4168,3.492219007,5.53053E-09
1.42007,3.491861171,5.32743E-09
1.42334,3.491505533,5.13245E-09
1.42663,3.491151769,4.94524E-09
1.42991,3.490799408,4.76547E-09
1.43321,3.49044914,4.59283E-09
1.43651,3.49010069,4.42701E-09
1.43983,3.489753707,4.26771E-09
1.44314,3.48940884,4.11467E-09
1.44647,3.489065401,3.96762E-09
1.44981,3.488723962,3.8263E-09
1.45315,3.488383712,3.69048E-09
1.4565,3.488045561,3.55993E-09
1.45986,3.487709543,3.43442E-09
1.46322,3.487374438,3.31374E-09
1.46659,3.48704147,3.1977E-09
1.46997,3.486710115,3.08611E-09
1.47336,3.486380348,2.97877E-09
1.47676,3.486052258,2.87551E-09
1.48016,3.485725928,2.77617E-09
1.48358,3.48540126,2.68059E-09
1.487,3.485077896,2.58861E-09
1.49042,3.484756197,2.50009E-09
1.49386,3.484436762,2.41488E-09
1.4973,3.484118264,2.33286E-09
1.50076,3.483801548,2.25389E-09
1.50421,3.483486279,2.17785E-09
1.50768,3.483172804,2.10462E-09
1.51116,3.482861089,2.03409E-09
1.51464,3.482550322,1.96616E-09
1.51813,3.48224172,1.90071E-09
1.52163,3.481934465,1.83766E-09
1.52514,3.481628545,1.7769E-09
1.52866,3.481324108,1.71835E-09
1.53218,3.48102189,1.66191E-09
1.53571,3.48072042,1.60752E-09
1.53925,3.480420901,1.55508E-09
1.5428,3.480122385,1.50452E-09
1.54636,3.479825639,1.45577E-09
1.54992,3.479530433,1.40876E-09
1.5535,3.479236646,1.36341E-09
1.55708,3.478944304,1.31968E-09
1.56067,3.478653409,1.27748E-09
1.56426,3.478364194,1.23677E-09
1.56787,3.478076048,1.19749E-09
1.57148,3.477789423,1.15959E-09
1.57511,3.477504242,1.12301E-09
1.57874,3.477220712,1.08769E-09
1.58238,3.476938462,1.05361E-09
1.58602,3.476657396,1.0207E-09
1.58968,3.476377883,9.88921E-10
1.59335,3.476099785,9.58236E-10
1.59702,3.475823322,9.28602E-10
1.6007,3.475547778,8.99979E-10
1.60439,3.47527386,8.7233E-10
1.60809,3.475001105,8.45619E-10
1.6118,3.474729664,8.19812E-10
1.61551,3.474459725,7.94875E-10
1.61923,3.474190983,7.70776E-10
1.62297,3.473923779,7.47485E-10
1.62671,3.473657895,7.24971E-10
1.63046,3.473393329,7.03208E-10
1.63422,3.47312959,6.82168E-10
1.63798,3.472867844,6.61824E-10
1.64176,3.472607075,6.42152E-10
1.64555,3.472347468,6.23127E-10
1.64934,3.472089173,6.04726E-10
1.65314,3.471832293,5.86927E-10
1.65695,3.471576822,5.69709E-10
1.66077,3.471322292,5.53051E-10
1.6646,3.471069143,5.36933E-10
1.66844,3.470816963,5.21335E-10
1.67228,3.470566669,5.06241E-10
1.67614,3.470316826,4.91631E-10
1.68,3.470068966,4.77489E-10
1.68388,3.469822082,4.63799E-10
1.68776,3.469575992,4.50545E-10
1.69165,3.469331419,4.37712E-10
1.69555,3.469088204,4.25285E-10
1.69946,3.468845923,4.13251E-10
1.70337,3.468605107,4.01595E-10
1.7073,3.468365235,3.90305E-10
1.71124,3.46812638,3.79368E-10
1.71518,3.467889158,3.68772E-10
1.71913,3.467652907,3.58506E-10
1.7231,3.467417696,3.48558E-10
1.72707,3.467183535,3.38918E-10
1.73105,3.466950685,3.29575E-10
1.73504,3.466719078,3.2052E-10
1.73904,3.46648869,3.11742E-10
1.74305,3.466259226,3.03233E-10
1.74707,3.466030921,2.94982E-10
1.7511,3.465803478,2.86983E-10
1.75513,3.46557745,2.79226E-10
1.75918,3.46535253,2.71704E-10
1.76323,3.465128726,2.64408E-10
1.7673,3.464905717,2.57332E-10
1.77137,3.464684028,2.50467E-10
1.77546,3.464463321,2.43808E-10
1.77955,3.464243674,2.37347E-10
1.78365,3.464025358,2.31079E-10
1.78776,3.463807909,2.24996E-10
1.79188,3.463591697,2.19092E-10
1.79601,3.463376124,2.13363E-10
1.80015,3.463161898,2.07802E-10
1.8043,3.462948673,2.02404E-10
1.80846,3.46273663,1.97164E-10
1.81263,3.462525485,1.92077E-10
1.81681,3.462315177,1.87138E-10
1.821,3.462106379,1.82341E-10
1.8252,3.461898327,1.77684E-10
1.82941,3.461691183,1.7316E-10
1.83362,3.461484958,1.68767E-10
1.83785,3.461279989,1.645E-10
1.84209,3.461075981,1.60355E-10
1.84633,3.460872858,1.56328E-10
1.85059,3.46067085,1.52416E-10
1.85485,3.460469716,1.48615E-10
1.85913,3.460269488,1.44921E-10
1.86342,3.460070484,1.41332E-10
1.86771,3.459872192,1.37843E-10
1.87202,3.459675079,1.34453E-10
1.87633,3.459478759,1.31158E-10
1.88066,3.459283215,1.27955E-10
1.88499,3.459089001,1.24841E-10
1.88934,3.458895401,1.21813E-10
1.89369,3.458702994,1.1887E-10
1.89806,3.458511542,1.16008E-10
1.90244,3.458320693,1.13225E-10
1.90682,3.45813103,1.10519E-10
1.91122,3.457942154,1.07887E-10
1.91562,3.457754502,1.05327E-10
1.92004,3.457567275,1.02837E-10
1.92446,3.457381309,1.00415E-10
1.9289,3.457195949,9.80588E-11
1.93335,3.45701182,9.57666E-11
1.9378,3.456828301,9.35365E-11
1.94227,3.456645804,9.13665E-11
1.94675,3.456464103,8.92551E-11
1.95124,3.456283571,8.72004E-11
1.95573,3.456103482,8.52008E-11
1.96024,3.455924614,8.32548E-11
1.96476,3.45574653,8.13607E-11
1.96929,3.455568954,7.95171E-11
1.97383,3.455392653,7.77225E-11
1.97838,3.455217138,7.59756E-11
1.98294,3.455042341,7.42749E-11
1.98751,3.454868608,7.26191E-11
1.99209,3.4546952,7.1007E-11
1.99669,3.454523006,6.94373E-11
2.00129,3.454351792,6.79088E-11
2.0059,3.454181036,6.64204E-11
2.01053,3.454011337,6.49709E-11
2.01516,3.453842477,6.35592E-11
2.01981,3.453674306,6.21843E-11
2.02446,3.453506946,6.08452E-11
2.02913,3.453340391,5.95408E-11
2.03381,3.453174814,5.82702E-11
2.0385,3.453009638,5.70325E-11
2.0432,3.452845865,5.58267E-11
2.04791,3.452682304,5.4652E-11
2.05263,3.452519823,5.35075E-11
2.05736,3.45235808,5.23924E-11
2.0621,3.452197165,5.13058E-11
2.06685,3.452036919,5.02471E-11
2.07162,3.451877413,4.92155E-11
2.07639,3.451718502,4.82102E-11
2.08118,3.45156093,4.72305E-11
2.08598,3.451403394,4.62757E-11
2.09079,3.451247103,4.53452E-11
2.09561,3.451091355,4.44383E-11
2.10044,3.450936629,4.35544E-11
2.10528,3.450782224,4.26929E-11
2.11013,3.450628828,4.18531E-11
2.115,3.450476306,4.10346E-11
2.11987,3.450324302,4.02367E-11
2.12476,3.450172799,3.94589E-11
2.12966,3.450022305,3.87006E-11
2.13457,3.449872316,3.79615E-11
2.13949,3.449723592,3.72408E-11
2.14442,3.449575126,3.65383E-11
2.14936,3.449427492,3.58534E-11
2.15432,3.449280354,3.51857E-11
2.15928,3.449134312,3.45347E-11
2.16426,3.448988859,3.39E-11
2.16925,3.448843548,3.32812E-11
2.17425,3.448699554,3.26778E-11
2.17926,3.448556187,3.20895E-11
2.18429,3.448413205,3.1516E-11
2.18932,3.448271192,3.09567E-11
2.19437,3.448129654,3.04114E-11
2.19943,3.447988878,2.98797E-11
2.2045,3.447848999,2.93614E-11
2.20958,3.447709516,2.88559E-11
2.21467,3.447570609,2.83631E-11
2.21978,3.447432637,2.78826E-11
2.2249,3.447295079,2.74141E-11
2.23003,3.447158345,2.69573E-11
2.23517,3.447022124,2.65119E-11
2.24032,3.446886612,2.60777E-11
2.24548,3.446751827,2.56544E-11
2.25066,3.446617471,2.52416E-11
2.25585,3.446483967,2.48393E-11
2.26105,3.446351223,2.4447E-11
2.26626,3.446218922,2.40646E-11
2.27149,3.446087344,2.36918E-11
2.27672,3.445956259,2.33284E-11
2.28197,3.445825769,2.29742E-11
2.28723,3.445695974,2.27515E-11
2.2925,3.445566678,2.25499E-11
2.29779,3.445438322,2.2354E-11
2.30308,3.445310261,2.21636E-11
2.30839,3.445182895,2.19787E-11
2.31372,3.445056168,2.17991E-11
2.31905,3.444930062,2.16248E-11
2.32439,3.444804705,2.14556E-11
2.32975,3.444679641,2.12915E-11
2.33512,3.444555193,2.11322E-11
2.34051,3.444431449,2.09778E-11
2.3459,3.444308174,2.08282E-11
2.35131,3.444185789,2.06832E-11
2.35673,3.444063562,2.05428E-11
2.36216,3.443942249,2.04069E-11
2.36761,3.443821479,2.02753E-11
2.37307,3.443701052,2.01481E-11
2.37854,3.44358148,2.00251E-11
2.38402,3.443462446,1.99062E-11
2.38952,3.443343853,1.97915E-11
2.39502,3.443225878,1.96807E-11
2.40055,3.443108252,1.95739E-11
2.40608,3.442991567,1.94709E-11
2.41163,3.442875223,1.93717E-11
2.41718,3.44275938,1.92762E-11
2.42276,3.442644068,1.91844E-11
2.42834,3.442529429,1.90962E-11
2.43394,3.442415288,1.90115E-11
2.43955,3.442301717,1.89302E-11
2.44517,3.442188571,1.88524E-11
2.45081,3.442076185,1.87779E-11
2.45646,3.441964225,1.87067E-11
2.46212,3.44185261,1.86388E-11
2.4678,3.4417417,1.8574E-11
2.47349,3.441631279,1.85124E-11
2.47919,3.441521478,1.84538E-11
2.48491,3.441412074,1.83983E-11
2.49063,3.441303277,1.83457E-11
2.49638,3.441194761,1.82961E-11
2.50213,3.441086957,1.82493E-11
2.5079,3.440979635,1.82054E-11
2.51368,3.440872852,1.81643E-11
2.51947,3.440766606,1.81259E-11
2.52528,3.440660888,1.80902E-11
2.5311,3.440555378,1.80572E-11
2.53694,3.440450567,1.80269E-11
2.54279,3.440346438,1.79991E-11
2.54865,3.440242585,1.79738E-11
2.55452,3.440139026,1.79511E-11
2.56041,3.440036424,1.79308E-11
2.56631,3.439934021,1.7913E-11
2.57223,3.439832107,1.78976E-11
2.57816,3.439730665,1.78846E-11
2.5841,3.439629755,1.78739E-11
2.59006,3.439529376,1.78655E-11
2.59603,3.439429444,1.78594E-11
2.60202,3.439329964,1.78555E-11
2.60801,3.439230945,1.78538E-11
2.61403,3.439132447,1.78544E-11
2.62005,3.439034268,1.7857E-11
2.62609,3.438936627,1.78619E-11
2.63215,3.438839329,1.78688E-11
2.63821,3.438742734,1.78778E-11
2.64429,3.438646543,1.78888E-11
2.65039,3.438550798,1.79019E-11
2.6565,3.438455264,1.7917E-11
2.66262,3.438360384,1.79341E-11
2.66876,3.438265872,1.79531E-11
2.67491,3.438172213,1.7974E-11
2.68108,3.438078523,1.79969E-11
2.68726,3.437985143,1.80217E-11
2.69346,3.437892467,1.80483E-11
2.69967,3.437800447,1.80768E-11
2.70589,3.437708532,1.81072E-11
2.71213,3.43761716,1.81393E-11
2.71838,3.437526296,1.81732E-11
2.72464,3.437435805,1.8209E-11
2.73093,3.437345721,1.82464E-11
2.73722,3.437255868,1.82857E-11
2.74353,3.437166508,1.83266E-11
2.74986,3.437077791,1.83693E-11
2.75619,3.436989352,1.84137E-11
2.76255,3.436901549,1.84597E-11
2.76892,3.436813905,1.85075E-11
2.7753,3.436726546,1.85569E-11
2.7817,3.436639869,1.86079E-11
2.78811,3.436553571,1.86605E-11
2.79454,3.436467546,1.87148E-11
2.80098,3.436382007,1.87707E-11
2.80744,3.436297016,1.88281E-11
2.81391,3.436212113,1.88872E-11
2.82039,3.436127819,1.89478E-11
2.8269,3.436043868,1.90099E-11
2.83341,3.43596025,1.90736E-11
2.83994,3.435877274,1.91389E-11
2.84649,3.43579426,1.92057E-11
2.85305,3.435712068,1.9274E-11
2.85963,3.435629911,1.93438E-11
2.86622,3.435548413,1.94151E-11
2.87283,3.435467314,1.94879E-11
2.87945,3.435386242,1.95622E-11
2.88609,3.43530584,1.96379E-11
2.89274,3.435225804,1.97151E-11
2.89941,3.435146019,1.97938E-11
2.9061,3.435066784,1.9874E-11
2.91279,3.434987654,1.99555E-11
2.91951,3.43490917,2.00386E-11
2.92624,3.434830806,2.0123E-11
2.93299,3.434753144,2.02089E-11
2.93975,3.434675604,2.02962E-11
2.94652,3.434598209,2.03849E-11
2.95332,3.434521661,2.04751E-11
2.96012,3.434445385,2.05666E-11
2.96695,3.434369262,2.06596E-11
2.97379,3.434293494,2.07539E-11
2.98064,3.43421811,2.08497E-11
2.98751,3.434143215,2.09468E-11
2.9944,3.434068598,2.10453E-11
3.0013,3.433994166,2.11452E-11
3.00822,3.433920077,2.12465E-11
3.01516,3.433846552,2.13492E-11
3.02211,3.433773531,2.14532E-11
3.02907,3.433700465,2.15586E-11
3.03606,3.433627799,2.16654E-11
3.04306,3.433555722,2.17735E-11
3.05007,3.433483812,2.1883E-11
3.0571,3.433412189,2.19939E-11
3.06415,3.433340885,2.21061E-11
3.07121,3.433270017,2.22197E-11
3.07829,3.433199469,2.23347E-11
3.08539,3.433129301,2.2451E-11
3.0925,3.433059281,2.25687E-11
3.09963,3.432989912,2.26877E-11
3.10678,3.432920832,2.28081E-11
3.11394,3.432851769,2.29299E-11
3.12112,3.432782982,2.3053E-11
3.12831,3.432714831,2.31774E-11
3.13552,3.432646907,2.33032E-11
3.14275,3.432579034,2.34304E-11
3.15,3.432511925,2.35589E-11
3.15726,3.432444828,2.36888E-11
3.16453,3.432378324,2.38201E-11
3.17183,3.432311862,2.39527E-11
3.17914,3.432245565,2.40867E-11
3.18647,3.432180072,2.4222E-11
3.19382,3.432114411,2.43587E-11
3.20118,3.432049349,2.44968E-11
3.20856,3.431984539,2.46362E-11
3.21595,3.431919809,2.4777E-11
3.22337,3.431855764,2.49192E-11
3.2308,3.431791803,2.50627E-11
3.23825,3.431727985,2.52076E-11
3.24571,3.431664879,2.53539E-11
3.25319,3.431601675,2.55016E-11
3.26069,3.431538821,2.56507E-11
3.26821,3.431476513,2.58012E-11
3.27574,3.431414239,2.5953E-11
3.28329,3.431352486,2.61063E-11
3.29086,3.431290722,2.62609E-11
3.29845,3.431229489,2.64169E-11
3.30605,3.43116865,2.65744E-11
3.31367,3.431107567,2.67332E-11
3.32131,3.431047411,2.68935E-11
3.32897,3.430987047,2.70552E-11
3.33664,3.430927028,2.72183E-11
3.34434,3.43086742,2.73828E-11
3.35205,3.430808395,2.75488E-11
3.35977,3.430749187,2.77161E-11
3.36752,3.430690428,2.7885E-11
3.37528,3.430631876,2.80552E-11
3.38306,3.430573731,2.82269E-11
3.39086,3.430515531,2.84001E-11
3.39868,3.430457978,2.85747E-11
3.40651,3.430400511,2.87508E-11
3.41436,3.430343301,2.89283E-11
3.42224,3.43028652,2.91073E-11
3.43012,3.430229779,2.92878E-11
3.43803,3.430173485,2.94698E-11
3.44596,3.430117302,2.96533E-11
3.4539,3.430061638,2.98382E-11
3.46186,3.430006139,3.00247E-11
3.46984,3.42995068,3.02126E-11
3.47784,3.429895517,3.04021E-11
3.48586,3.429840706,3.05931E-11
3.4939,3.429786051,3.07856E-11
3.50195,3.429731865,3.09797E-11
3.51002,3.429677697,3.11753E-11
3.51811,3.429624124,3.13724E-11
3.52622,3.429570539,3.15711E-11
3.53435,3.429517328,3.17713E-11
3.5425,3.429464193,3.19731E-11
3.55067,3.429411511,3.21765E-11
3.55885,3.429358664,3.23814E-11
3.56706,3.429306599,3.2588E-11
3.57528,3.42925436,3.27961E-11
3.58352,3.42920255,3.30058E-11
3.59178,3.429150862,3.32172E-11
3.60006,3.42909957,3.34301E-11
3.60836,3.429048596,3.36447E-11
3.61668,3.428997572,3.38609E-11
3.62502,3.428947044,3.40788E-11
3.63337,3.428896611,3.42983E-11
3.64175,3.428846415,3.45194E-11
3.65014,3.428796471,3.47422E-11
3.65856,3.428746642,3.49667E-11
3.66699,3.428697398,3.51929E-11
3.67544,3.428647983,3.54207E-11
3.68392,3.42859898,3.56503E-11
3.69241,3.428550199,3.58816E-11
3.70092,3.428501806,3.61145E-11
3.70945,3.428453296,3.63492E-11
3.718,3.428405363,3.65856E-11
3.72658,3.428357625,3.68238E-11
3.73517,3.428309589,3.70637E-11
3.74378,3.428262409,3.73054E-11
3.75241,3.428215188,3.75488E-11
3.76106,3.428168045,3.77941E-11
3.76973,3.42812136,3.80411E-11
3.77842,3.428074514,3.82899E-11
3.78713,3.428028241,3.85405E-11
3.79586,3.427982249,3.87929E-11
3.80461,3.427936382,3.90472E-11
3.81338,3.427890606,3.93033E-11
3.82217,3.427845077,3.95612E-11
3.83098,3.427799836,3.9821E-11
3.83981,3.427754886,4.00827E-11
3.84866,3.427709938,4.03462E-11
3.85754,3.4276653,4.06116E-11
3.86643,3.427620848,4.0879E-11
3.87534,3.427576694,4.11482E-11
3.88427,3.427532517,4.14194E-11
3.89323,3.427488618,4.16925E-11
3.9022,3.427444992,4.19675E-11
3.9112,3.42740165,4.22445E-11
3.92021,3.42735845,4.25234E-11
3.92925,3.427315114,4.28043E-11
3.93831,3.427272507,4.30872E-11
3.94739,3.427229824,4.33721E-11
3.95649,3.427187472,4.3659E-11
3.96561,3.427145186,4.3948E-11
3.97475,3.427103064,4.42389E-11
3.98391,3.427061137,4.45319E-11
3.9931,3.427019658,4.4827E-11
4.0023,3.426978202,4.51241E-11
4.01153,3.426936849,4.54233E-11
4.02078,3.426895838,4.57246E-11
4.03004,3.426854973,4.60281E-11
4.03934,3.426814163,4.63336E-11
4.04865,3.426773657,4.66412E-11
4.05798,3.426733341,4.6951E-11
4.06733,3.426693209,4.7263E-11
4.07671,3.426653203,4.75771E-11
4.08611,3.426613565,4.78934E-11
4.09553,3.426573969,4.82118E-11
4.10497,3.426534601,4.85325E-11
4.11443,3.426495194,4.88554E-11
4.12392,3.426456165,4.91806E-11
4.13342,3.426417314,4.9508E-11
4.14295,3.426378555,4.98376E-11
4.1525,3.426340321,5.01695E-11
4.16207,3.426301862,5.05037E-11
4.17167,3.426263613,5.08402E-11
4.18129,3.426225515,5.1179E-11
4.19092,3.426188136,5.15202E-11
4.20059,3.42615032,5.18636E-11
4.21027,3.426112863,5.22095E-11
4.21998,3.42607564,5.25577E-11
4.2297,3.426038567,5.29083E-11
4.23945,3.426001407,5.32613E-11
4.24923,3.425964734,5.36166E-11
4.25902,3.425928422,5.39745E-11
4.26884,3.425891783,5.43347E-11
4.27868,3.425855374,5.46975E-11
4.28854,3.425819551,5.50626E-11
4.29843,3.425783559,5.54303E-11
4.30834,3.425747765,5.58005E-11
4.31827,3.425712215,5.61732E-11
4.32823,3.425676897,5.65484E-11
4.3382,3.425641693,5.69262E-11
4.3482,3.425606436,5.73065E-11
4.35823,3.425571373,5.76894E-11
4.36827,3.425536875,5.80749E-11
4.37834,3.425502129,5.84631E-11
4.38844,3.425467743,5.88538E-11
4.39855,3.425433513,5.92472E-11
4.40869,3.425399212,5.96432E-11
4.41886,3.425365272,6.00419E-11
4.42904,3.425331489,6.04433E-11
4.43925,3.425297723,6.08475E-11
4.44949,3.425264161,6.12543E-11
4.45974,3.425230861,6.16639E-11
4.47002,3.425197649,6.20762E-11
4.48033,3.42516473,6.24913E-11
4.49066,3.42513173,6.29092E-11
4.50101,3.425098841,6.33299E-11
4.51138,3.425066305,6.37535E-11
4.52178,3.425033851,6.41799E-11
4.53221,3.425001399,6.46091E-11
4.54266,3.424969435,6.50412E-11
4.55313,3.424937427,6.54762E-11
4.56362,3.424905517,6.59141E-11
4.57414,3.424873732,6.6355E-11
4.58469,3.424842304,6.67988E-11
4.59526,3.424810866,6.72456E-11
4.60585,3.424779433,6.76953E-11
4.61647,3.4247483,6.81481E-11
4.62711,3.424717508,6.8604E-11
4.63778,3.424686597,6.9063E-11
4.64847,3.424655775,6.95259E-11
4.65918,3.42462541,6.99948E-11
4.66992,3.42459505,7.04763E-11
4.68069,3.424564529,7.09909E-11
4.69148,3.424534559,7.1594E-11
4.7023,3.424504676,7.24234E-11
4.71313,3.424474424,7.37937E-11
4.724,3.42444492,7.63574E-11
4.73489,3.424415127,8.13498E-11
4.7458,3.424385707,9.08965E-11
4.75675,3.424356483,1.08315E-10
4.76771,3.424327247,1.38275E-10
4.7787,3.424298177,1.86673E-10
4.78972,3.424269415,2.60086E-10
4.80076,3.424240501,3.64842E-10
4.81183,3.424211843,5.05897E-10
4.82292,3.424183357,6.85837E-10
4.83404,3.424155021,9.04347E-10
4.84518,3.42412678,1.15834E-09
4.85635,3.42409855,1.44267E-09
4.86754,3.424070589,1.7512E-09
4.87876,3.424042666,2.0779E-09
4.89001,3.424014898,2.41759E-09
4.90128,3.423987137,2.7665E-09
4.91258,3.423959714,3.12256E-09
4.92391,3.423932212,3.48606E-09
4.93526,3.423904979,3.86152E-09
4.94664,3.423877793,4.26217E-09
4.95804,3.423850922,4.71933E-09
4.96947,3.4238239,5.29922E-09
4.98092,3.423797237,6.12886E-09
4.99241,3.423770705,7.42908E-09
5.00391,3.42374417,9.54622E-09
5.01545,3.423717721,1.29652E-08
5.02701,3.423691403,1.8282E-08
5.0386,3.423665305,2.61167E-08
5.05022,3.423639071,3.69692E-08
5.06186,3.423613117,5.10459E-08
5.07353,3.423587634,6.81165E-08
5.08522,3.423561811,8.74643E-08
5.09694,3.423536164,1.07969E-07
5.10869,3.423510596,1.28313E-07
5.12047,3.423485382,1.47247E-07
5.13227,3.423460222,1.63833E-07
5.14411,3.423435201,1.77575E-07
5.15596,3.423410208,1.88436E-07
5.16785,3.423385219,1.96726E-07
5.17976,3.423360525,2.02959E-07
5.1917,3.423336031,2.07694E-07
5.20367,3.423311428,2.11431E-07
5.21567,3.423286857,2.14557E-07
5.22769,3.423262689,2.17343E-07
5.23974,3.423238381,2.19958E-07
5.25182,3.423214294,2.22498E-07
5.26393,3.42319032,2.25015E-07
5.27606,3.423166403,2.27539E-07
5.28822,3.423142572,2.30087E-07
5.30042,3.423119153,2.32677E-07
5.31263,3.423095411,2.35338E-07
5.32488,3.42307198,2.3812E-07
5.33716,3.423048876,2.41099E-07
5.34946,3.423025521,2.44393E-07
5.36179,3.423002296,2.48169E-07
5.37415,3.422979272,2.52638E-07
5.38654,3.42295651,2.58046E-07
5.39896,3.422933648,2.64656E-07
5.4114,3.422910957,2.72709E-07
5.42388,3.422888193,2.82395E-07
5.43638,3.422865758,2.93818E-07
5.44891,3.422843345,3.06982E-07
5.46147,3.422821143,3.21795E-07
5.47406,3.422798801,3.38081E-07
5.48668,3.422776809,3.55616E-07
5.49933,3.422754808,3.74159E-07
5.51201,3.422732737,3.9348E-07
5.52471,3.422711065,4.13376E-07
5.53745,3.422689313,4.33679E-07
5.55022,3.422667897,4.54237E-07
5.56301,3.422646185,4.74905E-07
5.57583,3.422624672,4.9551E-07
5.58869,3.422603511,5.15826E-07
5.60157,3.422582366,5.35551E-07
5.61448,3.422561182,5.54302E-07
5.62743,3.422540155,5.71625E-07
5.6404,3.422519129,5.8704E-07
5.6534,3.422498243,6.00113E-07
5.66643,3.422477668,6.10535E-07
5.6795,3.422456834,6.18198E-07
5.69259,3.422436187,6.23246E-07
5.70571,3.422415987,6.26064E-07
5.71887,3.422395558,6.27229E-07
5.73205,3.422375285,6.27413E-07
5.74526,3.422355029,6.27276E-07
5.75851,3.42233506,6.27367E-07
5.77178,3.422314943,6.28072E-07
5.78509,3.422294946,6.29597E-07
5.79842,3.422275239,6.31996E-07
5.81179,3.42225513,6.35221E-07
5.82519,3.422235893,6.39181E-07
5.83862,3.422216037,6.43797E-07
5.85207,3.422196617,6.49039E-07
5.86557,3.422177129,6.54955E-07
5.87909,3.422157918,6.61676E-07
5.89264,3.422138664,6.69416E-07
5.90622,3.422119378,6.7845E-07
5.91984,3.422100445,6.89089E-07
5.93349,3.422081229,7.0164E-07
5.94716,3.422062309,7.16366E-07
5.96087,3.422043702,7.33453E-07
5.97461,3.422024775,7.52975E-07
5.98839,3.422006159,7.74894E-07
6.00219,3.421987536,7.99062E-07
6.01603,3.421969161,8.25246E-07
6.0299,3.421950655,8.53164E-07
6.0438,3.421932261,8.82517E-07
6.05773,3.421913959,9.13021E-07
6.07169,3.421895774,9.44431E-07
6.08569,3.421877842,9.76548E-07
6.09972,3.421859739,1.00922E-06
6.11378,3.421841913,1.04235E-06
6.12787,3.421823874,1.07585E-06
6.142,3.421806105,1.10967E-06
6.15616,3.421788221,1.14374E-06
6.17035,3.421770879,1.17799E-06
6.18458,3.421753066,1.21232E-06
6.19883,3.421735721,1.24655E-06
6.21312,3.421718186,1.28045E-06
6.22744,3.4217009,1.31367E-06
6.2418,3.421683514,1.34578E-06
6.25619,3.421666397,1.3762E-06
6.27061,3.42164945,1.4043E-06
6.28507,3.421632404,1.42937E-06
6.29956,3.421615326,1.45071E-06
6.31408,3.421598324,1.46769E-06
6.32863,3.421581457,1.47986E-06
6.34322,3.421564728,1.48703E-06
6.35784,3.421548176,1.48953E-06
6.3725,3.421531271,1.48847E-06
6.38719,3.421514908,1.48603E-06
6.40191,3.421498288,1.48544E-06
6.41667,3.421481589,1.49041E-06
6.43146,3.421465142,1.50408E-06
6.44629,3.421448795,1.52817E-06
6.46115,3.421432356,1.56299E-06
6.47605,3.421416238,1.60802E-06
6.49097,3.421399782,1.66277E-06
6.50594,3.42138365,1.72726E-06
6.52094,3.4213676,1.80251E-06
6.53597,3.421351218,1.89114E-06
6.55103,3.421335253,1.99798E-06
6.56614,3.42131902,2.13044E-06
6.58127,3.421303089,2.29814E-06
6.59644,3.421287292,2.51199E-06
6.61165,3.421270969,2.78343E-06
6.62689,3.421254946,3.12474E-06
6.64217,3.421239137,3.5508E-06
6.65748,3.421223018,4.08044E-06
6.67283,3.421207114,4.73555E-06
6.68821,3.421191341,5.53746E-06
6.70363,3.421175409,6.50282E-06
6.71908,3.421159643,7.64157E-06
6.73457,3.421144258,8.95715E-06
6.75009,3.421128822,1.0448E-05
6.76566,3.421113551,1.21093E-05
6.78125,3.421098601,1.39347E-05
6.79688,3.421084106,1.59154E-05
6.81255,3.421070077,1.80338E-05
6.82826,3.421056098,2.02478E-05
6.844,3.421042671,2.24684E-05
6.85978,3.421029889,2.45467E-05
6.87559,3.421017763,2.62884E-05
6.89144,3.421006091,2.75058E-05
6.90732,3.420994454,2.80865E-05
6.92325,3.420982834,2.80368E-05
6.93921,3.420970875,2.74702E-05
6.9552,3.420959009,2.65531E-05
6.97124,3.420946192,2.54466E-05
6.98731,3.42093346,2.42749E-05
7.00342,3.420920331,2.31249E-05
7.01956,3.420907023,2.2059E-05
7.03574,3.420893459,2.11264E-05
