wavelength,n,k
0.425197,2.136628682,0.000243406
0.426422,2.136084797,0.00023538
0.427651,2.135544774,0.000227397
0.428884,2.135008575,0.000219456
0.43012,2.134476163,0.000211556
0.43136,2.133947501,0.000203696
0.432603,2.133422552,0.000195876
0.43385,2.132901279,0.000188094
0.435101,2.132383646,0.00018035
0.436355,2.131869616,0.000172642
0.437613,2.131359152,0.000164971
0.438874,2.130852219,0.000157334
0.440139,2.13034878,0.000149732
0.441408,2.129848798,0.000142163
0.44268,2.129352237,0.000134627
0.443956,2.12885906,0.000127123
0.445236,2.12836923,0.00011965
0.446519,2.127882708,0.000112207
0.447806,2.127399457,0.000104794
0.449097,2.126919436,9.74E-05
0.450391,2.126442607,9.01E-05
0.451689,2.125968926,8.27E-05
0.452991,2.12549835,7.54E-05
0.454297,2.125030832,6.81E-05
0.455606,2.124566323,6.09E-05
0.45692,2.124104766,5.37E-05
0.458237,2.1236461,4.65E-05
0.459558,2.123190252,3.93E-05
0.460882,2.122737133,3.21E-05
0.462211,2.122286625,2.50E-05
0.463543,2.121838558,1.79E-05
0.464879,2.121392639,1.08E-05
0.466219,2.120948159,3.71E-06
0.467563,2.120502939,2.88E-20
0.46891,2.120064347,2.09E-20
0.470262,2.119630385,1.51E-20
0.471617,2.11920029,1.09E-20
0.472977,2.118773757,7.93E-21
0.47434,2.118350609,5.74E-21
0.475707,2.117930729,4.15E-21
0.477079,2.117514026,3.00E-21
0.478454,2.117100429,2.17E-21
0.479833,2.116689879,1.57E-21
0.481216,2.116282323,1.13E-21
0.482603,2.115877715,8.20E-22
0.483994,2.115476013,5.92E-22
0.485389,2.115077178,4.27E-22
0.486788,2.114681175,3.09E-22
0.488191,2.11428797,2.23E-22
0.489598,2.11389753,1.61E-22
0.491009,2.113509824,1.16E-22
0.492425,2.113124824,8.36E-23
0.493844,2.1127425,6.03E-23
0.495268,2.112362826,4.34E-23
0.496695,2.111985775,3.13E-23
0.498127,2.11161132,2.26E-23
0.499563,2.111239438,1.63E-23
0.501002,2.110870103,1.17E-23
0.502447,2.110503291,8.43E-24
0.503895,2.11013898,6.07E-24
0.505347,2.109777145,4.37E-24
0.506804,2.109417765,3.14E-24
0.508265,2.109060817,2.26E-24
0.50973,2.108706279,1.63E-24
0.511199,2.108354131,1.17E-24
0.512672,2.108004351,8.43E-25
0.51415,2.107656919,6.06E-25
0.515632,2.107311813,4.36E-25
0.517118,2.106969015,3.13E-25
0.518609,2.106628503,2.25E-25
0.520104,2.10629026,1.62E-25
0.521603,2.105954265,1.16E-25
0.523106,2.105620499,8.37E-26
0.524614,2.105288944,6.02E-26
0.526126,2.104959581,4.32E-26
0.527643,2.104632392,3.11E-26
0.529163,2.104307359,2.23E-26
0.530689,2.103984463,1.60E-26
0.532218,2.103663688,1.15E-26
0.533752,2.103345016,8.28E-27
0.535291,2.10302843,5.95E-27
0.536834,2.102713912,4.27E-27
0.538381,2.102401446,3.07E-27
0.539933,2.102091015,2.20E-27
0.541489,2.101782603,1.58E-27
0.54305,2.101476193,1.14E-27
0.544615,2.10117177,8.17E-28
0.546185,2.100869316,5.87E-28
0.547759,2.100568817,4.22E-28
0.549338,2.100270257,3.03E-28
0.550922,2.099973621,2.18E-28
0.55251,2.099678892,1.56E-28
0.554102,2.099386057,1.12E-28
0.555699,2.099095099,8.06E-29
0.557301,2.098806004,5.79E-29
0.558907,2.098518758,4.16E-29
0.560518,2.098233346,2.99E-29
0.562134,2.097949753,2.15E-29
0.563754,2.097667965,1.54E-29
0.565379,2.097387968,1.11E-29
0.567009,2.097109748,7.97E-30
0.568643,2.096833291,5.73E-30
0.570282,2.096558584,4.12E-30
0.571926,2.096285612,2.96E-30
0.573575,2.096014362,2.13E-30
0.575228,2.095744822,1.53E-30
0.576886,2.095476977,1.10E-30
0.578549,2.095210814,7.91E-31
0.580216,2.094946321,5.69E-31
0.581889,2.094683485,4.09E-31
0.583566,2.094422293,2.94E-31
0.585248,2.094162732,2.12E-31
0.586935,2.09390479,1.52E-31
0.588627,2.093648454,1.10E-31
0.590323,2.093393712,7.88E-32
0.592025,2.093140551,5.67E-32
0.593731,2.092888961,4.08E-32
0.595443,2.092638928,2.94E-32
0.597159,2.092390441,2.12E-32
0.59888,2.092143488,1.52E-32
0.600606,2.091898057,1.10E-32
0.602337,2.091654138,7.91E-33
0.604074,2.091411717,5.70E-33
0.605815,2.091170785,4.11E-33
0.607561,2.090931329,2.96E-33
0.609312,2.090693338,2.13E-33
0.611068,2.090456802,1.54E-33
0.61283,2.090221709,1.11E-33
0.614596,2.089988049,8.00E-34
0.616368,2.08975581,5.77E-34
0.618144,2.089524983,4.16E-34
0.619926,2.089295555,3.00E-34
0.621713,2.089067517,2.17E-34
0.623505,2.088840859,1.57E-34
0.625302,2.088615569,1.13E-34
0.627104,2.088391639,8.17E-35
0.628912,2.088169056,5.90E-35
0.630725,2.087947812,4.26E-35
0.632543,2.087727896,3.08E-35
0.634366,2.087509298,2.23E-35
0.636194,2.087292009,1.61E-35
0.638028,2.087076019,1.16E-35
0.639867,2.086861317,8.42E-36
0.641712,2.086647894,6.10E-36
0.643561,2.086435742,4.41E-36
0.645416,2.086224849,3.19E-36
0.647277,2.086015208,2.31E-36
0.649142,2.085806807,1.67E-36
0.651013,2.085599639,1.21E-36
0.65289,2.085393694,8.79E-37
0.654772,2.085188963,6.37E-37
0.656659,2.084985437,4.62E-37
0.658552,2.084783106,3.35E-37
0.66045,2.084581963,2.43E-37
0.662354,2.084381998,1.76E-37
0.664263,2.084183201,1.28E-37
0.666177,2.083985566,9.30E-38
0.668098,2.083789083,6.75E-38
0.670023,2.083593743,4.90E-38
0.671955,2.083399538,3.56E-38
0.673891,2.083206459,2.59E-38
0.675834,2.083014499,1.88E-38
0.677782,2.082823648,1.37E-38
0.679735,2.082633899,9.97E-39
0.681695,2.082445243,7.25E-39
0.68366,2.082257673,5.28E-39
0.68563,2.082071179,3.84E-39
0.687606,2.081885755,2.80E-39
0.689588,2.081701392,2.04E-39
0.691576,2.081518082,1.49E-39
0.693569,2.081335818,1.08E-39
0.695568,2.081154591,7.91E-40
0.697573,2.080974395,5.77E-40
0.699584,2.080795221,4.21E-40
0.7016,2.080617061,3.07E-40
0.703623,2.080439909,2.24E-40
0.705651,2.080263757,1.64E-40
0.707685,2.080088596,1.20E-40
0.709725,2.079914421,8.76E-41
0.71177,2.079741223,6.41E-41
0.713822,2.079568995,4.69E-41
0.715879,2.079397731,3.43E-41
0.717943,2.079227422,2.51E-41
0.720012,2.079058062,1.84E-41
0.722088,2.078889644,1.35E-41
0.724169,2.07872216,9.87E-42
0.726256,2.078555604,7.23E-42
0.72835,2.078389969,5.30E-42
0.730449,2.078225248,3.89E-42
0.732554,2.078061433,2.85E-42
0.734666,2.077898519,2.10E-42
0.736783,2.077736499,1.54E-42
0.738907,2.077575365,1.13E-42
